dataset,level,stratum,outcome,pair,quantile,qa,qb,diff
full,RiskBand,17,fine_eur,GB vs IT,0.9,234000.0,2500000.0,-2266000.0
full,RiskBand,17,fine_eur,GB vs LV,0.25,234000.0,1000.0,233000.0
full,RiskBand,17,fine_eur,GB vs LV,0.5,234000.0,1000.0,233000.0
full,RiskBand,17,fine_eur,GB vs LV,0.75,234000.0,1000.0,233000.0
full,RiskBand,17,fine_eur,GB vs LV,0.9,234000.0,1000.0,233000.0
full,RiskBand,17,fine_eur,GB vs NL,0.25,234000.0,30000.0,204000.0
full,RiskBand,17,fine_eur,GB vs NL,0.5,234000.0,475000.0,-241000.0
full,RiskBand,17,fine_eur,GB vs NL,0.75,234000.0,525000.0,-291000.0
full,RiskBand,17,fine_eur,GB vs NL,0.9,234000.0,525000.0,-291000.0
full,RiskBand,17,fine_eur,GB vs NO,0.25,234000.0,142400.0,91600.0
full,RiskBand,17,fine_eur,GB vs NO,0.5,234000.0,142400.0,91600.0
full,RiskBand,17,fine_eur,GB vs NO,0.75,234000.0,142400.0,91600.0
full,RiskBand,17,fine_eur,GB vs NO,0.9,234000.0,1780000.0,-1546000.0
full,RiskBand,17,fine_eur,GB vs PL,0.25,234000.0,30000.0,204000.0
full,RiskBand,17,fine_eur,GB vs PL,0.5,234000.0,30000.0,204000.0
full,RiskBand,17,fine_eur,GB vs PL,0.75,234000.0,30000.0,204000.0
full,RiskBand,17,fine_eur,GB vs PL,0.9,234000.0,452760.52,-218760.52000000002
full,RiskBand,17,fine_eur,GB vs RO,0.25,234000.0,24886.5,209113.5
full,RiskBand,17,fine_eur,GB vs RO,0.5,234000.0,24886.5,209113.5
full,RiskBand,17,fine_eur,GB vs RO,0.75,234000.0,24886.5,209113.5
full,RiskBand,17,fine_eur,GB vs RO,0.9,234000.0,24886.5,209113.5
full,RiskBand,17,fine_eur,GB vs SE,0.25,234000.0,217500.0,16500.0
full,RiskBand,17,fine_eur,GB vs SE,0.5,234000.0,6525000.0,-6291000.0
full,RiskBand,17,fine_eur,GB vs SE,0.75,234000.0,6525000.0,-6291000.0
full,RiskBand,17,fine_eur,GB vs SE,0.9,234000.0,6525000.0,-6291000.0
full,RiskBand,17,fine_eur,GR vs HU,0.25,5000.0,13000.0,-8000.0
full,RiskBand,17,fine_eur,GR vs HU,0.5,5000.0,13000.0,-8000.0
full,RiskBand,17,fine_eur,GR vs HU,0.75,5000.0,650000.0,-645000.0
full,RiskBand,17,fine_eur,GR vs HU,0.9,10000.0,650000.0,-640000.0
full,RiskBand,17,fine_eur,GR vs IE,0.25,5000.0,125.0,4875.0
full,RiskBand,17,fine_eur,GR vs IE,0.5,5000.0,125.0,4875.0
full,RiskBand,17,fine_eur,GR vs IE,0.75,5000.0,125.0,4875.0
full,RiskBand,17,fine_eur,GR vs IE,0.9,10000.0,125.0,9875.0
full,RiskBand,17,fine_eur,GR vs IS,0.25,5000.0,257426.92,-252426.92
full,RiskBand,17,fine_eur,GR vs IS,0.5,5000.0,257426.92,-252426.92
full,RiskBand,17,fine_eur,GR vs IS,0.75,5000.0,257426.92,-252426.92
full,RiskBand,17,fine_eur,GR vs IS,0.9,10000.0,257426.92,-247426.92
full,RiskBand,17,fine_eur,GR vs IT,0.25,5000.0,1000.0,4000.0
full,RiskBand,17,fine_eur,GR vs IT,0.5,5000.0,5000.0,0.0
full,RiskBand,17,fine_eur,GR vs IT,0.75,5000.0,2500000.0,-2495000.0
full,RiskBand,17,fine_eur,GR vs IT,0.9,10000.0,2500000.0,-2490000.0
full,RiskBand,17,fine_eur,GR vs LV,0.25,5000.0,1000.0,4000.0
full,RiskBand,17,fine_eur,GR vs LV,0.5,5000.0,1000.0,4000.0
full,RiskBand,17,fine_eur,GR vs LV,0.75,5000.0,1000.0,4000.0
full,RiskBand,17,fine_eur,GR vs LV,0.9,10000.0,1000.0,9000.0
full,RiskBand,17,fine_eur,GR vs NL,0.25,5000.0,30000.0,-25000.0
full,RiskBand,17,fine_eur,GR vs NL,0.5,5000.0,475000.0,-470000.0
full,RiskBand,17,fine_eur,GR vs NL,0.75,5000.0,525000.0,-520000.0
full,RiskBand,17,fine_eur,GR vs NL,0.9,10000.0,525000.0,-515000.0
full,RiskBand,17,fine_eur,GR vs NO,0.25,5000.0,142400.0,-137400.0
full,RiskBand,17,fine_eur,GR vs NO,0.5,5000.0,142400.0,-137400.0
full,RiskBand,17,fine_eur,GR vs NO,0.75,5000.0,142400.0,-137400.0
full,RiskBand,17,fine_eur,GR vs NO,0.9,10000.0,1780000.0,-1770000.0
full,RiskBand,17,fine_eur,GR vs PL,0.25,5000.0,30000.0,-25000.0
full,RiskBand,17,fine_eur,GR vs PL,0.5,5000.0,30000.0,-25000.0
full,RiskBand,17,fine_eur,GR vs PL,0.75,5000.0,30000.0,-25000.0
full,RiskBand,17,fine_eur,GR vs PL,0.9,10000.0,452760.52,-442760.52
full,RiskBand,17,fine_eur,GR vs RO,0.25,5000.0,24886.5,-19886.5
full,RiskBand,17,fine_eur,GR vs RO,0.5,5000.0,24886.5,-19886.5
full,RiskBand,17,fine_eur,GR vs RO,0.75,5000.0,24886.5,-19886.5
full,RiskBand,17,fine_eur,GR vs RO,0.9,10000.0,24886.5,-14886.5
full,RiskBand,17,fine_eur,GR vs SE,0.25,5000.0,217500.0,-212500.0
full,RiskBand,17,fine_eur,GR vs SE,0.5,5000.0,6525000.0,-6520000.0
full,RiskBand,17,fine_eur,GR vs SE,0.75,5000.0,6525000.0,-6520000.0
full,RiskBand,17,fine_eur,GR vs SE,0.9,10000.0,6525000.0,-6515000.0
full,RiskBand,17,fine_eur,HU vs IE,0.25,13000.0,125.0,12875.0
full,RiskBand,17,fine_eur,HU vs IE,0.5,13000.0,125.0,12875.0
full,RiskBand,17,fine_eur,HU vs IE,0.75,650000.0,125.0,649875.0
full,RiskBand,17,fine_eur,HU vs IE,0.9,650000.0,125.0,649875.0
full,RiskBand,17,fine_eur,HU vs IS,0.25,13000.0,257426.92,-244426.92
full,RiskBand,17,fine_eur,HU vs IS,0.5,13000.0,257426.92,-244426.92
full,RiskBand,17,fine_eur,HU vs IS,0.75,650000.0,257426.92,392573.07999999996
full,RiskBand,17,fine_eur,HU vs IS,0.9,650000.0,257426.92,392573.07999999996
full,RiskBand,17,fine_eur,HU vs IT,0.25,13000.0,1000.0,12000.0
full,RiskBand,17,fine_eur,HU vs IT,0.5,13000.0,5000.0,8000.0
full,RiskBand,17,fine_eur,HU vs IT,0.75,650000.0,2500000.0,-1850000.0
full,RiskBand,17,fine_eur,HU vs IT,0.9,650000.0,2500000.0,-1850000.0
full,RiskBand,17,fine_eur,HU vs LV,0.25,13000.0,1000.0,12000.0
full,RiskBand,17,fine_eur,HU vs LV,0.5,13000.0,1000.0,12000.0
full,RiskBand,17,fine_eur,HU vs LV,0.75,650000.0,1000.0,649000.0
full,RiskBand,17,fine_eur,HU vs LV,0.9,650000.0,1000.0,649000.0
full,RiskBand,17,fine_eur,HU vs NL,0.25,13000.0,30000.0,-17000.0
full,RiskBand,17,fine_eur,HU vs NL,0.5,13000.0,475000.0,-462000.0
full,RiskBand,17,fine_eur,HU vs NL,0.75,650000.0,525000.0,125000.0
full,RiskBand,17,fine_eur,HU vs NL,0.9,650000.0,525000.0,125000.0
full,RiskBand,17,fine_eur,HU vs NO,0.25,13000.0,142400.0,-129400.0
full,RiskBand,17,fine_eur,HU vs NO,0.5,13000.0,142400.0,-129400.0
full,RiskBand,17,fine_eur,HU vs NO,0.75,650000.0,142400.0,507600.0
full,RiskBand,17,fine_eur,HU vs NO,0.9,650000.0,1780000.0,-1130000.0
full,RiskBand,17,fine_eur,HU vs PL,0.25,13000.0,30000.0,-17000.0
full,RiskBand,17,fine_eur,HU vs PL,0.5,13000.0,30000.0,-17000.0
full,RiskBand,17,fine_eur,HU vs PL,0.75,650000.0,30000.0,620000.0
full,RiskBand,17,fine_eur,HU vs PL,0.9,650000.0,452760.52,197239.47999999998
full,RiskBand,17,fine_eur,HU vs RO,0.25,13000.0,24886.5,-11886.5
full,RiskBand,17,fine_eur,HU vs RO,0.5,13000.0,24886.5,-11886.5
full,RiskBand,17,fine_eur,HU vs RO,0.75,650000.0,24886.5,625113.5
full,RiskBand,17,fine_eur,HU vs RO,0.9,650000.0,24886.5,625113.5
full,RiskBand,17,fine_eur,HU vs SE,0.25,13000.0,217500.0,-204500.0
full,RiskBand,17,fine_eur,HU vs SE,0.5,13000.0,6525000.0,-6512000.0
full,RiskBand,17,fine_eur,HU vs SE,0.75,650000.0,6525000.0,-5875000.0
full,RiskBand,17,fine_eur,HU vs SE,0.9,650000.0,6525000.0,-5875000.0
full,RiskBand,17,fine_eur,IE vs IS,0.25,125.0,257426.92,-257301.92
full,RiskBand,17,fine_eur,IE vs IS,0.5,125.0,257426.92,-257301.92
full,RiskBand,17,fine_eur,IE vs IS,0.75,125.0,257426.92,-257301.92
full,RiskBand,17,fine_eur,IE vs IS,0.9,125.0,257426.92,-257301.92
full,RiskBand,17,fine_eur,IE vs IT,0.25,125.0,1000.0,-875.0
full,RiskBand,17,fine_eur,IE vs IT,0.5,125.0,5000.0,-4875.0
full,RiskBand,17,fine_eur,IE vs IT,0.75,125.0,2500000.0,-2499875.0
full,RiskBand,17,fine_eur,IE vs IT,0.9,125.0,2500000.0,-2499875.0
full,RiskBand,17,fine_eur,IE vs LV,0.25,125.0,1000.0,-875.0
full,RiskBand,17,fine_eur,IE vs LV,0.5,125.0,1000.0,-875.0
full,RiskBand,17,fine_eur,IE vs LV,0.75,125.0,1000.0,-875.0
full,RiskBand,17,fine_eur,IE vs LV,0.9,125.0,1000.0,-875.0
full,RiskBand,17,fine_eur,IE vs NL,0.25,125.0,30000.0,-29875.0
full,RiskBand,17,fine_eur,IE vs NL,0.5,125.0,475000.0,-474875.0
full,RiskBand,17,fine_eur,IE vs NL,0.75,125.0,525000.0,-524875.0
full,RiskBand,17,fine_eur,IE vs NL,0.9,125.0,525000.0,-524875.0
full,RiskBand,17,fine_eur,IE vs NO,0.25,125.0,142400.0,-142275.0
full,RiskBand,17,fine_eur,IE vs NO,0.5,125.0,142400.0,-142275.0
full,RiskBand,17,fine_eur,IE vs NO,0.75,125.0,142400.0,-142275.0
full,RiskBand,17,fine_eur,IE vs NO,0.9,125.0,1780000.0,-1779875.0
full,RiskBand,17,fine_eur,IE vs PL,0.25,125.0,30000.0,-29875.0
full,RiskBand,17,fine_eur,IE vs PL,0.5,125.0,30000.0,-29875.0
full,RiskBand,17,fine_eur,IE vs PL,0.75,125.0,30000.0,-29875.0
full,RiskBand,17,fine_eur,IE vs PL,0.9,125.0,452760.52,-452635.52
full,RiskBand,17,fine_eur,IE vs RO,0.25,125.0,24886.5,-24761.5
full,RiskBand,17,fine_eur,IE vs RO,0.5,125.0,24886.5,-24761.5
full,RiskBand,17,fine_eur,IE vs RO,0.75,125.0,24886.5,-24761.5
full,RiskBand,17,fine_eur,IE vs RO,0.9,125.0,24886.5,-24761.5
full,RiskBand,17,fine_eur,IE vs SE,0.25,125.0,217500.0,-217375.0
full,RiskBand,17,fine_eur,IE vs SE,0.5,125.0,6525000.0,-6524875.0
full,RiskBand,17,fine_eur,IE vs SE,0.75,125.0,6525000.0,-6524875.0
full,RiskBand,17,fine_eur,IE vs SE,0.9,125.0,6525000.0,-6524875.0
full,RiskBand,17,fine_eur,IS vs IT,0.25,257426.92,1000.0,256426.92
full,RiskBand,17,fine_eur,IS vs IT,0.5,257426.92,5000.0,252426.92
full,RiskBand,17,fine_eur,IS vs IT,0.75,257426.92,2500000.0,-2242573.08
full,RiskBand,17,fine_eur,IS vs IT,0.9,257426.92,2500000.0,-2242573.08
full,RiskBand,17,fine_eur,IS vs LV,0.25,257426.92,1000.0,256426.92
full,RiskBand,17,fine_eur,IS vs LV,0.5,257426.92,1000.0,256426.92
full,RiskBand,17,fine_eur,IS vs LV,0.75,257426.92,1000.0,256426.92
full,RiskBand,17,fine_eur,IS vs LV,0.9,257426.92,1000.0,256426.92
full,RiskBand,17,fine_eur,IS vs NL,0.25,257426.92,30000.0,227426.92
full,RiskBand,17,fine_eur,IS vs NL,0.5,257426.92,475000.0,-217573.08
full,RiskBand,17,fine_eur,IS vs NL,0.75,257426.92,525000.0,-267573.07999999996
full,RiskBand,17,fine_eur,IS vs NL,0.9,257426.92,525000.0,-267573.07999999996
full,RiskBand,17,fine_eur,IS vs NO,0.25,257426.92,142400.0,115026.92000000001
full,RiskBand,17,fine_eur,IS vs NO,0.5,257426.92,142400.0,115026.92000000001
full,RiskBand,17,fine_eur,IS vs NO,0.75,257426.92,142400.0,115026.92000000001
full,RiskBand,17,fine_eur,IS vs NO,0.9,257426.92,1780000.0,-1522573.08
full,RiskBand,17,fine_eur,IS vs PL,0.25,257426.92,30000.0,227426.92
full,RiskBand,17,fine_eur,IS vs PL,0.5,257426.92,30000.0,227426.92
full,RiskBand,17,fine_eur,IS vs PL,0.75,257426.92,30000.0,227426.92
full,RiskBand,17,fine_eur,IS vs PL,0.9,257426.92,452760.52,-195333.6
full,RiskBand,17,fine_eur,IS vs RO,0.25,257426.92,24886.5,232540.42
full,RiskBand,17,fine_eur,IS vs RO,0.5,257426.92,24886.5,232540.42
full,RiskBand,17,fine_eur,IS vs RO,0.75,257426.92,24886.5,232540.42
full,RiskBand,17,fine_eur,IS vs RO,0.9,257426.92,24886.5,232540.42
full,RiskBand,17,fine_eur,IS vs SE,0.25,257426.92,217500.0,39926.92000000001
full,RiskBand,17,fine_eur,IS vs SE,0.5,257426.92,6525000.0,-6267573.08
full,RiskBand,17,fine_eur,IS vs SE,0.75,257426.92,6525000.0,-6267573.08
full,RiskBand,17,fine_eur,IS vs SE,0.9,257426.92,6525000.0,-6267573.08
full,RiskBand,17,fine_eur,IT vs LV,0.25,1000.0,1000.0,0.0
full,RiskBand,17,fine_eur,IT vs LV,0.5,5000.0,1000.0,4000.0
full,RiskBand,17,fine_eur,IT vs LV,0.75,2500000.0,1000.0,2499000.0
full,RiskBand,17,fine_eur,IT vs LV,0.9,2500000.0,1000.0,2499000.0
full,RiskBand,17,fine_eur,IT vs NL,0.25,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,IT vs NL,0.5,5000.0,475000.0,-470000.0
full,RiskBand,17,fine_eur,IT vs NL,0.75,2500000.0,525000.0,1975000.0
full,RiskBand,17,fine_eur,IT vs NL,0.9,2500000.0,525000.0,1975000.0
full,RiskBand,17,fine_eur,IT vs NO,0.25,1000.0,142400.0,-141400.0
full,RiskBand,17,fine_eur,IT vs NO,0.5,5000.0,142400.0,-137400.0
full,RiskBand,17,fine_eur,IT vs NO,0.75,2500000.0,142400.0,2357600.0
full,RiskBand,17,fine_eur,IT vs NO,0.9,2500000.0,1780000.0,720000.0
full,RiskBand,17,fine_eur,IT vs PL,0.25,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,IT vs PL,0.5,5000.0,30000.0,-25000.0
full,RiskBand,17,fine_eur,IT vs PL,0.75,2500000.0,30000.0,2470000.0
full,RiskBand,17,fine_eur,IT vs PL,0.9,2500000.0,452760.52,2047239.48
full,RiskBand,17,fine_eur,IT vs RO,0.25,1000.0,24886.5,-23886.5
full,RiskBand,17,fine_eur,IT vs RO,0.5,5000.0,24886.5,-19886.5
full,RiskBand,17,fine_eur,IT vs RO,0.75,2500000.0,24886.5,2475113.5
full,RiskBand,17,fine_eur,IT vs RO,0.9,2500000.0,24886.5,2475113.5
full,RiskBand,17,fine_eur,IT vs SE,0.25,1000.0,217500.0,-216500.0
full,RiskBand,17,fine_eur,IT vs SE,0.5,5000.0,6525000.0,-6520000.0
full,RiskBand,17,fine_eur,IT vs SE,0.75,2500000.0,6525000.0,-4025000.0
full,RiskBand,17,fine_eur,IT vs SE,0.9,2500000.0,6525000.0,-4025000.0
full,RiskBand,17,fine_eur,LV vs NL,0.25,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,LV vs NL,0.5,1000.0,475000.0,-474000.0
full,RiskBand,17,fine_eur,LV vs NL,0.75,1000.0,525000.0,-524000.0
full,RiskBand,17,fine_eur,LV vs NL,0.9,1000.0,525000.0,-524000.0
full,RiskBand,17,fine_eur,LV vs NO,0.25,1000.0,142400.0,-141400.0
full,RiskBand,17,fine_eur,LV vs NO,0.5,1000.0,142400.0,-141400.0
full,RiskBand,17,fine_eur,LV vs NO,0.75,1000.0,142400.0,-141400.0
full,RiskBand,17,fine_eur,LV vs NO,0.9,1000.0,1780000.0,-1779000.0
full,RiskBand,17,fine_eur,LV vs PL,0.25,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,LV vs PL,0.5,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,LV vs PL,0.75,1000.0,30000.0,-29000.0
full,RiskBand,17,fine_eur,LV vs PL,0.9,1000.0,452760.52,-451760.52
full,RiskBand,17,fine_eur,LV vs RO,0.25,1000.0,24886.5,-23886.5
full,RiskBand,17,fine_eur,LV vs RO,0.5,1000.0,24886.5,-23886.5
full,RiskBand,17,fine_eur,LV vs RO,0.75,1000.0,24886.5,-23886.5
full,RiskBand,17,fine_eur,LV vs RO,0.9,1000.0,24886.5,-23886.5
full,RiskBand,17,fine_eur,LV vs SE,0.25,1000.0,217500.0,-216500.0
full,RiskBand,17,fine_eur,LV vs SE,0.5,1000.0,6525000.0,-6524000.0
full,RiskBand,17,fine_eur,LV vs SE,0.75,1000.0,6525000.0,-6524000.0
full,RiskBand,17,fine_eur,LV vs SE,0.9,1000.0,6525000.0,-6524000.0
full,RiskBand,17,fine_eur,NL vs NO,0.25,30000.0,142400.0,-112400.0
full,RiskBand,17,fine_eur,NL vs NO,0.5,475000.0,142400.0,332600.0
full,RiskBand,17,fine_eur,NL vs NO,0.75,525000.0,142400.0,382600.0
full,RiskBand,17,fine_eur,NL vs NO,0.9,525000.0,1780000.0,-1255000.0
full,RiskBand,17,fine_eur,NL vs PL,0.25,30000.0,30000.0,0.0
full,RiskBand,17,fine_eur,NL vs PL,0.5,475000.0,30000.0,445000.0
full,RiskBand,17,fine_eur,NL vs PL,0.75,525000.0,30000.0,495000.0
full,RiskBand,17,fine_eur,NL vs PL,0.9,525000.0,452760.52,72239.47999999998
full,RiskBand,17,fine_eur,NL vs RO,0.25,30000.0,24886.5,5113.5
full,RiskBand,17,fine_eur,NL vs RO,0.5,475000.0,24886.5,450113.5
full,RiskBand,17,fine_eur,NL vs RO,0.75,525000.0,24886.5,500113.5
full,RiskBand,17,fine_eur,NL vs RO,0.9,525000.0,24886.5,500113.5
full,RiskBand,17,fine_eur,NL vs SE,0.25,30000.0,217500.0,-187500.0
full,RiskBand,17,fine_eur,NL vs SE,0.5,475000.0,6525000.0,-6050000.0
full,RiskBand,17,fine_eur,NL vs SE,0.75,525000.0,6525000.0,-6000000.0
full,RiskBand,17,fine_eur,NL vs SE,0.9,525000.0,6525000.0,-6000000.0
full,RiskBand,17,fine_eur,NO vs PL,0.25,142400.0,30000.0,112400.0
full,RiskBand,17,fine_eur,NO vs PL,0.5,142400.0,30000.0,112400.0
full,RiskBand,17,fine_eur,NO vs PL,0.75,142400.0,30000.0,112400.0
full,RiskBand,17,fine_eur,NO vs PL,0.9,1780000.0,452760.52,1327239.48
full,RiskBand,17,fine_eur,NO vs RO,0.25,142400.0,24886.5,117513.5
full,RiskBand,17,fine_eur,NO vs RO,0.5,142400.0,24886.5,117513.5
full,RiskBand,17,fine_eur,NO vs RO,0.75,142400.0,24886.5,117513.5
full,RiskBand,17,fine_eur,NO vs RO,0.9,1780000.0,24886.5,1755113.5
full,RiskBand,17,fine_eur,NO vs SE,0.25,142400.0,217500.0,-75100.0
full,RiskBand,17,fine_eur,NO vs SE,0.5,142400.0,6525000.0,-6382600.0
full,RiskBand,17,fine_eur,NO vs SE,0.75,142400.0,6525000.0,-6382600.0
full,RiskBand,17,fine_eur,NO vs SE,0.9,1780000.0,6525000.0,-4745000.0
full,RiskBand,17,fine_eur,PL vs RO,0.25,30000.0,24886.5,5113.5
full,RiskBand,17,fine_eur,PL vs RO,0.5,30000.0,24886.5,5113.5
full,RiskBand,17,fine_eur,PL vs RO,0.75,30000.0,24886.5,5113.5
full,RiskBand,17,fine_eur,PL vs RO,0.9,452760.52,24886.5,427874.02
full,RiskBand,17,fine_eur,PL vs SE,0.25,30000.0,217500.0,-187500.0
full,RiskBand,17,fine_eur,PL vs SE,0.5,30000.0,6525000.0,-6495000.0
full,RiskBand,17,fine_eur,PL vs SE,0.75,30000.0,6525000.0,-6495000.0
full,RiskBand,17,fine_eur,PL vs SE,0.9,452760.52,6525000.0,-6072239.48
full,RiskBand,17,fine_eur,RO vs SE,0.25,24886.5,217500.0,-192613.5
full,RiskBand,17,fine_eur,RO vs SE,0.5,24886.5,6525000.0,-6500113.5
full,RiskBand,17,fine_eur,RO vs SE,0.75,24886.5,6525000.0,-6500113.5
full,RiskBand,17,fine_eur,RO vs SE,0.9,24886.5,6525000.0,-6500113.5
full,RiskBand,17,fine_log1p,DE vs ES,0.25,12.611541,7.09091,5.520631000000001
full,RiskBand,17,fine_log1p,DE vs ES,0.5,13.171155,11.695255,1.475900000000001
full,RiskBand,17,fine_log1p,DE vs ES,0.75,13.910822,12.301387,1.6094349999999995
full,RiskBand,17,fine_log1p,DE vs ES,0.9,13.910822,12.506181,1.4046409999999998
full,RiskBand,17,fine_log1p,DE vs FI,0.25,12.611541,12.994532,-0.38299099999999875
full,RiskBand,17,fine_log1p,DE vs FI,0.5,13.171155,12.994532,0.17662300000000108
full,RiskBand,17,fine_log1p,DE vs FI,0.75,13.910822,12.994532,0.91629
full,RiskBand,17,fine_log1p,DE vs FI,0.9,13.910822,12.994532,0.91629
full,RiskBand,17,fine_log1p,DE vs FR,0.25,12.611541,12.644331,-0.03278999999999854
full,RiskBand,17,fine_log1p,DE vs FR,0.5,13.171155,12.644331,0.5268240000000013
full,RiskBand,17,fine_log1p,DE vs FR,0.75,13.910822,12.644331,1.2664910000000003
full,RiskBand,17,fine_log1p,DE vs FR,0.9,13.910822,13.815512,0.09530999999999956
full,RiskBand,17,fine_log1p,DE vs GB,0.25,12.611541,12.363081,0.24846000000000146
full,RiskBand,17,fine_log1p,DE vs GB,0.5,13.171155,12.363081,0.8080740000000013
full,RiskBand,17,fine_log1p,DE vs GB,0.75,13.910822,12.363081,1.5477410000000003
full,RiskBand,17,fine_log1p,DE vs GB,0.9,13.910822,12.363081,1.5477410000000003
full,RiskBand,17,fine_log1p,DE vs GR,0.25,12.611541,8.517393,4.094148000000001
full,RiskBand,17,fine_log1p,DE vs GR,0.5,13.171155,8.517393,4.653762
full,RiskBand,17,fine_log1p,DE vs GR,0.75,13.910822,8.517393,5.393428999999999
full,RiskBand,17,fine_log1p,DE vs GR,0.9,13.910822,9.21044,4.700381999999999
full,RiskBand,17,fine_log1p,DE vs HU,0.25,12.611541,9.472782,3.1387590000000003
full,RiskBand,17,fine_log1p,DE vs HU,0.5,13.171155,9.472782,3.698373
full,RiskBand,17,fine_log1p,DE vs HU,0.75,13.910822,13.384729,0.5260929999999995
full,RiskBand,17,fine_log1p,DE vs HU,0.9,13.910822,13.384729,0.5260929999999995
full,RiskBand,17,fine_log1p,DE vs IE,0.25,12.611541,4.836282,7.775259000000001
full,RiskBand,17,fine_log1p,DE vs IE,0.5,13.171155,4.836282,8.334873000000002
full,RiskBand,17,fine_log1p,DE vs IE,0.75,13.910822,4.836282,9.074539999999999
full,RiskBand,17,fine_log1p,DE vs IE,0.9,13.910822,4.836282,9.074539999999999
full,RiskBand,17,fine_log1p,DE vs IS,0.25,12.611541,12.458495,0.15304600000000157
full,RiskBand,17,fine_log1p,DE vs IS,0.5,13.171155,12.458495,0.7126600000000014
full,RiskBand,17,fine_log1p,DE vs IS,0.75,13.910822,12.458495,1.4523270000000004
full,RiskBand,17,fine_log1p,DE vs IS,0.9,13.910822,12.458495,1.4523270000000004
full,RiskBand,17,fine_log1p,DE vs IT,0.25,12.611541,6.908755,5.702786000000001
full,RiskBand,17,fine_log1p,DE vs IT,0.5,13.171155,8.517393,4.653762
full,RiskBand,17,fine_log1p,DE vs IT,0.75,13.910822,14.731802,-0.8209800000000005
full,RiskBand,17,fine_log1p,DE vs IT,0.9,13.910822,14.731802,-0.8209800000000005
full,RiskBand,17,fine_log1p,DE vs LV,0.25,12.611541,6.908755,5.702786000000001
full,RiskBand,17,fine_log1p,DE vs LV,0.5,13.171155,6.908755,6.2624
full,RiskBand,17,fine_log1p,DE vs LV,0.75,13.910822,6.908755,7.002066999999999
full,RiskBand,17,fine_log1p,DE vs LV,0.9,13.910822,6.908755,7.002066999999999
full,RiskBand,17,fine_log1p,DE vs NL,0.25,12.611541,10.308986,2.302555
full,RiskBand,17,fine_log1p,DE vs NL,0.5,13.171155,13.071072,0.10008300000000148
full,RiskBand,17,fine_log1p,DE vs NL,0.75,13.910822,13.171155,0.739666999999999
full,RiskBand,17,fine_log1p,DE vs NL,0.9,13.910822,13.171155,0.739666999999999
full,RiskBand,17,fine_log1p,DE vs NO,0.25,12.611541,11.866402,0.745139
full,RiskBand,17,fine_log1p,DE vs NO,0.5,13.171155,11.866402,1.3047529999999998
full,RiskBand,17,fine_log1p,DE vs NO,0.75,13.910822,11.866402,2.044419999999999
full,RiskBand,17,fine_log1p,DE vs NO,0.9,13.910822,14.392124,-0.48130200000000123
full,RiskBand,17,fine_log1p,DE vs PL,0.25,12.611541,10.308986,2.302555
full,RiskBand,17,fine_log1p,DE vs PL,0.5,13.171155,10.308986,2.8621689999999997
full,RiskBand,17,fine_log1p,DE vs PL,0.75,13.910822,10.308986,3.6018359999999987
full,RiskBand,17,fine_log1p,DE vs PL,0.9,13.910822,13.023121,0.8877009999999999
full,RiskBand,17,fine_log1p,DE vs RO,0.25,12.611541,10.122121,2.489420000000001
full,RiskBand,17,fine_log1p,DE vs RO,0.5,13.171155,10.122121,3.0490340000000007
full,RiskBand,17,fine_log1p,DE vs RO,0.75,13.910822,10.122121,3.7887009999999997
full,RiskBand,17,fine_log1p,DE vs RO,0.9,13.910822,10.122121,3.7887009999999997
full,RiskBand,17,fine_log1p,DE vs SE,0.25,12.611541,12.289959,0.32158200000000114
full,RiskBand,17,fine_log1p,DE vs SE,0.5,13.171155,15.691152,-2.519997
full,RiskBand,17,fine_log1p,DE vs SE,0.75,13.910822,15.691152,-1.780330000000001
full,RiskBand,17,fine_log1p,DE vs SE,0.9,13.910822,15.691152,-1.780330000000001
full,RiskBand,17,fine_log1p,ES vs FI,0.25,7.09091,12.994532,-5.9036219999999995
full,RiskBand,17,fine_log1p,ES vs FI,0.5,11.695255,12.994532,-1.299277
full,RiskBand,17,fine_log1p,ES vs FI,0.75,12.301387,12.994532,-0.6931449999999995
full,RiskBand,17,fine_log1p,ES vs FI,0.9,12.506181,12.994532,-0.48835099999999976
full,RiskBand,17,fine_log1p,ES vs FR,0.25,7.09091,12.644331,-5.553420999999999
full,RiskBand,17,fine_log1p,ES vs FR,0.5,11.695255,12.644331,-0.9490759999999998
full,RiskBand,17,fine_log1p,ES vs FR,0.75,12.301387,12.644331,-0.34294399999999925
full,RiskBand,17,fine_log1p,ES vs FR,0.9,12.506181,13.815512,-1.3093310000000002
full,RiskBand,17,fine_log1p,ES vs GB,0.25,7.09091,12.363081,-5.272170999999999
full,RiskBand,17,fine_log1p,ES vs GB,0.5,11.695255,12.363081,-0.6678259999999998
full,RiskBand,17,fine_log1p,ES vs GB,0.75,12.301387,12.363081,-0.06169399999999925
full,RiskBand,17,fine_log1p,ES vs GB,0.9,12.506181,12.363081,0.14310000000000045
full,RiskBand,17,fine_log1p,ES vs GR,0.25,7.09091,8.517393,-1.4264830000000002
