feature,source,block,feature_type,observed_share,mean,variance,status_discussed,status_not_mentioned,status_not_discussed
q64_transfer_violations_INVALID_TRANSFER_MECHANISM,q64_transfer_violations_INVALID_TRANSFER_MECHANISM,Other,numeric,0.010638297872340425,0.0,0.0,,,
q64_transfer_violations_SCHREMS_II_ISSUES,q64_transfer_violations_SCHREMS_II_ISSUES,Other,numeric,0.010638297872340425,0.25,0.1875,,,
q64_transfer_violations_NO_IMPACT_ASSESSMENT,q64_transfer_violations_NO_IMPACT_ASSESSMENT,Other,numeric,0.010638297872340425,0.0,0.0,,,
q64_transfer_violations_INADEQUATE_CONTRACTUAL_CLAUSES,q64_transfer_violations_INADEQUATE_CONTRACTUAL_CLAUSES,Other,numeric,0.010638297872340425,0.0,0.0,,,
q64_transfer_violations_NOT_APPLICABLE,q64_transfer_violations_NOT_APPLICABLE,Other,numeric,0.010638297872340425,0.0,0.0,,,
ingest_parser_version_1_1_0,ingest_parser_version,Other,categorical,1.0,1.0,0.0,,,
ingest_missing_questions_MISSING,ingest_missing_questions,Other,categorical,1.0,0.7925531914893617,0.16441263014938884,,,
ingest_missing_questions_Q1_Q2_Q3_Q4_Q5_Q6_Q7_Q8_Q9_Q10_Q11_Q12_Q13_Q14_Q15_Q16_Q17_Q18_Q19_Q20_Q21_Q22_Q23_Q24_Q25_Q26_Q27_Q28_Q29_Q30_Q31_Q32_Q33_Q34_Q35_Q36_Q37_Q38_Q39_Q40_Q41_Q42_Q43_Q44_Q45_Q46_Q47_Q48_Q49_Q50_Q51_Q52_Q53_Q54_Q55_Q56_Q57_Q58_Q59_Q60_Q61_Q62_Q63_Q64_Q65_Q66_Q67_Q68,ingest_missing_questions,Other,categorical,1.0,0.034574468085106384,0.03337907424173835,,,
ingest_missing_questions_Q68,ingest_missing_questions,Other,categorical,1.0,0.17287234042553193,0.1429874943413309,,,
ingest_warnings_MISSING,ingest_warnings,Other,categorical,1.0,0.7925531914893617,0.16441263014938884,,,
ingest_warnings_incomplete_record_missing_Q1_Q2_Q3_Q4_Q5_Q6_Q7_Q8_Q9_Q10,ingest_warnings,Other,categorical,1.0,0.034574468085106384,0.03337907424173835,,,
ingest_warnings_incomplete_record_missing_Q68,ingest_warnings,Other,categorical,1.0,0.17287234042553193,0.1429874943413309,,,
country_code_ES,country_code,Jurisdiction,categorical,1.0,0.6037234042553191,0.23924145540968764,0.9654255319148937,0.034574468085106384,
country_code_GB,country_code,Jurisdiction,categorical,1.0,0.0425531914893617,0.040742417383431435,0.9654255319148937,0.034574468085106384,
country_code_MISSING,country_code,Jurisdiction,categorical,1.0,0.034574468085106384,0.03337907424173835,0.9654255319148937,0.034574468085106384,
country_code_PL,country_code,Jurisdiction,categorical,1.0,0.018617021276595744,0.018270427795382526,0.9654255319148937,0.034574468085106384,
country_code_PT,country_code,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765051,0.9654255319148937,0.034574468085106384,
country_code_RO,country_code,Jurisdiction,categorical,1.0,0.15425531914893617,0.13046061566319603,0.9654255319148937,0.034574468085106384,
country_code_SE,country_code,Jurisdiction,categorical,1.0,0.061170212765957445,0.057428417836124936,0.9654255319148937,0.034574468085106384,
country_code_SI,country_code,Jurisdiction,categorical,1.0,0.05851063829787234,0.0550871435038479,0.9654255319148937,0.034574468085106384,
country_code_SK,country_code,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.9654255319148937,0.034574468085106384,
country_code_UNCLEAR,country_code,Jurisdiction,categorical,1.0,0.018617021276595744,0.01827042779538253,0.9654255319148937,0.034574468085106384,
country_group_EU,country_group,Other,categorical,1.0,0.9042553191489362,0.08657763693979177,0.9654255319148937,0.034574468085106384,
country_group_MISSING,country_group,Other,categorical,1.0,0.034574468085106384,0.03337907424173835,0.9654255319148937,0.034574468085106384,
country_group_NON_EEA,country_group,Other,categorical,1.0,0.061170212765957445,0.05742841783612493,0.9654255319148937,0.034574468085106384,
dpa_name_raw_A_N_S_P_D_C_P,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
dpa_name_raw_A_N_S_P_D_C_P_1,dpa_name_raw,Jurisdiction,categorical,1.0,0.026595744680851064,0.025888411045722048,,,
dpa_name_raw_ANSPDCP,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Agencia_Espa_ola_de_Protecci_n_de_Datos,dpa_name_raw,Jurisdiction,categorical,1.0,0.018617021276595744,0.018270427795382526,,,
dpa_name_raw_Autoritatea_Na_ional_de_Supraveghere_a_Prelucr_rii_Datelor_cu_Caracter_Personal,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Autoritatea_Na_ional_de_Supraveghere_a_Prelucr_rii_Datelor_cu_Caracter_Personal_ANSPDCP,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Catalan_Data_Protection_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_raw_Comiss_o_Nacional_de_Prote_o_de_Dados,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
dpa_name_raw_Council_for_Transparency_and_Protection_of_Data_of_Andalusia,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Datainspektionen,dpa_name_raw,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_raw_Informacijski_poobla_enec,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Information_Commissioner,dpa_name_raw,Jurisdiction,categorical,1.0,0.0425531914893617,0.040742417383431435,,,
dpa_name_raw_Information_Commissioner_IP,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Information_Commissioner_Slovenia,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
dpa_name_raw_Information_Commissioner_of_the_Republic_of_Slovenia,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
dpa_name_raw_Information_Commissioner_s_Office,dpa_name_raw,Jurisdiction,categorical,1.0,0.0398936170212766,0.03830211634223631,,,
dpa_name_raw_Integritetsskyddsmyndigheten,dpa_name_raw,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
dpa_name_raw_Integritetsskyddsmyndigheten_IMY,dpa_name_raw,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643274,,,
dpa_name_raw_Integrity_Protection_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
dpa_name_raw_MISSING,dpa_name_raw,Jurisdiction,categorical,1.0,0.034574468085106384,0.03337907424173835,,,
dpa_name_raw_NOT_DISCUSSED,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_National_Supervisory_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.034574468085106384,0.033379074241738346,,,
dpa_name_raw_National_Supervisory_Authority_for_Personal_Data_Processing,dpa_name_raw,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643274,,,
dpa_name_raw_National_Supervisory_Authority_for_the_Processing_of_Personal_Data,dpa_name_raw,Jurisdiction,categorical,1.0,0.015957446808510637,0.015702806699864187,,,
dpa_name_raw_Office_for_the_Protection_of_Personal_Data_of_the_Slovak_Republic,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_President_of_the_Office_for_Personal_Data_Protection,dpa_name_raw,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643278,,,
dpa_name_raw_President_of_the_Personal_Data_Protection_Office,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
dpa_name_raw_Romanian_Supervisory_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_STRING,dpa_name_raw,Jurisdiction,categorical,1.0,0.0425531914893617,0.040742417383431435,,,
dpa_name_raw_Spanish_Agency_for_Data_Protection,dpa_name_raw,Jurisdiction,categorical,1.0,0.28191489361702127,0.20243888637392488,,,
dpa_name_raw_Spanish_Data_Protection_Agency,dpa_name_raw,Jurisdiction,categorical,1.0,0.2872340425531915,0.20473064735174284,,,
dpa_name_raw_Spanish_Data_Protection_Agency_AEPD,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_Swedish_Authority_for_Privacy_Protection,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
dpa_name_raw_Swedish_Authority_for_Privacy_Protection_IMY,dpa_name_raw,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_raw_Swedish_Data_Protection_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_The_Information_Commissioner,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_raw_The_National_Supervisory_Authority,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
dpa_name_raw_The_National_Supervisory_Authority_for_Personal_Data_Processing,dpa_name_raw,Jurisdiction,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
dpa_name_raw_The_National_Supervisory_Authority_for_the_Processing_of_Personal_Data,dpa_name_raw,Jurisdiction,categorical,1.0,0.007978723404255319,0.00791506337709371,,,
dpa_name_raw_UNCLEAR,dpa_name_raw,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_A_N_S_P_D_C_P,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
dpa_name_canonical_A_N_S_P_D_C_P_1,dpa_name_canonical,Jurisdiction,categorical,1.0,0.026595744680851064,0.025888411045722048,,,
dpa_name_canonical_ANSPDCP,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Agencia_Espa_ola_de_Protecci_n_de_Datos,dpa_name_canonical,Jurisdiction,categorical,1.0,0.018617021276595744,0.018270427795382526,,,
dpa_name_canonical_Autoritatea_Na_ional_de_Supraveghere_a_Prelucr_rii_Datelor_cu_Caracter_Personal,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Autoritatea_Na_ional_de_Supraveghere_a_Prelucr_rii_Datelor_cu_Caracter_Personal_ANSPDCP,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Catalan_Data_Protection_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_canonical_Comiss_o_Nacional_de_Prote_o_de_Dados,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
dpa_name_canonical_Council_for_Transparency_and_Protection_of_Data_of_Andalusia,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Datainspektionen,dpa_name_canonical,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_canonical_Informacijski_poobla_enec,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Information_Commissioner,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0425531914893617,0.040742417383431435,,,
dpa_name_canonical_Information_Commissioner_IP,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Information_Commissioner_Slovenia,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
dpa_name_canonical_Information_Commissioner_of_the_Republic_of_Slovenia,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
dpa_name_canonical_Information_Commissioner_s_Office,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0398936170212766,0.03830211634223631,,,
dpa_name_canonical_Integritetsskyddsmyndigheten,dpa_name_canonical,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
dpa_name_canonical_Integritetsskyddsmyndigheten_IMY,dpa_name_canonical,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643274,,,
dpa_name_canonical_Integrity_Protection_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
dpa_name_canonical_MISSING,dpa_name_canonical,Jurisdiction,categorical,1.0,0.034574468085106384,0.03337907424173835,,,
dpa_name_canonical_NOT_DISCUSSED,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_National_Supervisory_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.034574468085106384,0.033379074241738346,,,
dpa_name_canonical_National_Supervisory_Authority_for_Personal_Data_Processing,dpa_name_canonical,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643274,,,
dpa_name_canonical_National_Supervisory_Authority_for_the_Processing_of_Personal_Data,dpa_name_canonical,Jurisdiction,categorical,1.0,0.015957446808510637,0.015702806699864187,,,
dpa_name_canonical_Office_for_the_Protection_of_Personal_Data_of_the_Slovak_Republic,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_President_of_the_Office_for_Personal_Data_Protection,dpa_name_canonical,Jurisdiction,categorical,1.0,0.013297872340425532,0.013121038931643278,,,
dpa_name_canonical_President_of_the_Personal_Data_Protection_Office,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
dpa_name_canonical_Romanian_Supervisory_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_STRING,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0425531914893617,0.040742417383431435,,,
dpa_name_canonical_Spanish_Agency_for_Data_Protection,dpa_name_canonical,Jurisdiction,categorical,1.0,0.28191489361702127,0.20243888637392488,,,
dpa_name_canonical_Spanish_Data_Protection_Agency,dpa_name_canonical,Jurisdiction,categorical,1.0,0.2872340425531915,0.20473064735174284,,,
dpa_name_canonical_Spanish_Data_Protection_Agency_AEPD,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_Swedish_Authority_for_Privacy_Protection,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
dpa_name_canonical_Swedish_Authority_for_Privacy_Protection_IMY,dpa_name_canonical,Jurisdiction,categorical,1.0,0.010638297872340425,0.010525124490719783,,,
dpa_name_canonical_Swedish_Data_Protection_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_The_Information_Commissioner,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
dpa_name_canonical_The_National_Supervisory_Authority,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
dpa_name_canonical_The_National_Supervisory_Authority_for_Personal_Data_Processing,dpa_name_canonical,Jurisdiction,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
dpa_name_canonical_The_National_Supervisory_Authority_for_the_Processing_of_Personal_Data,dpa_name_canonical,Jurisdiction,categorical,1.0,0.007978723404255319,0.00791506337709371,,,
dpa_name_canonical_UNCLEAR,dpa_name_canonical,Jurisdiction,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2019_10_29,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_02_14,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_04_14,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_06_10,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_06_30,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_07_16,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_11_13,decision_date_raw,Other,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
decision_date_raw_2020_11_23,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_12_02,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2020_12_03,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_01_22,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_03_25,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_03_31,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_04_06,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_04_27,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_05_17,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_05_21,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_06_09,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_07_05,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_10_04,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_11_15,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_12_01,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2021_12_13,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_01_26,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_02_14,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_02_28,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_03_28,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_03_29,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_05_22,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_07_06,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_10_03,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_10_04,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2022_10_10,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2023_01_19,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2023_03_31,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2023_04_30,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2023_06_12,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2023_06_30,decision_date_raw,Other,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
decision_date_raw_2023_08_28,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2024_01_16,decision_date_raw,Other,categorical,1.0,0.013297872340425532,0.013121038931643278,,,
decision_date_raw_2024_01_31,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2024_03_25,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2024_07_09,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2024_12_05,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2024_12_19,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2025_04_30,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2025_06_05,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_2025_06_24,decision_date_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
decision_date_raw_MISSING,decision_date_raw,Other,categorical,1.0,0.8537234042553191,0.12487975328202805,,,
